state	yr	qtr	index_nsa	index_sa	note
NC	2003	2	156.21	155.66	"                                                                                               "
NC	2003	3	157.56	156.72	"                                                                                               "
NC	2003	4	158.63	158.41	"                                                                                               "
NC	2004	1	159.76	159.85	"                                                                                               "
NC	2004	2	162.78	162.2	"                                                                                               "
NC	2004	3	164.59	163.68	"                                                                                               "
NC	2004	4	165.7	165.47	"                                                                                               "
NC	2005	1	168.19	168.43	"                                                                                               "
NC	2005	2	171.78	171.06	"                                                                                               "
NC	2005	3	174.85	173.78	"                                                                                               "
NC	2005	4	177.88	177.7	"                                                                                               "
NC	2006	1	180.15	180.6	"                                                                                               "
NC	2006	2	183.08	182.17	"                                                                                               "
NC	2006	3	186.32	185.02	"                                                                                               "
NC	2006	4	188.34	188.24	"                                                                                               "
NC	2007	1	189.5	190.21	"                                                                                               "
NC	2007	2	190.95	189.78	"                                                                                               "
NC	2007	3	192.01	190.52	"                                                                                               "
NC	2007	4	188.16	188.15	"                                                                                               "
NC	2008	1	186.13	187.03	"                                                                                               "
NC	2008	2	187.88	186.55	"                                                                                               "
NC	2008	3	184.19	182.64	"                                                                                               "
NC	2008	4	178.45	178.53	"                                                                                               "
NC	2009	1	176.9	177.99	"                                                                                               "
NC	2009	2	177.98	176.49	"                                                                                               "
NC	2009	3	177.11	175.51	"                                                                                               "
